"CRM 6359, Evaluation of Criminal Justice Programs, Policies and Legislation "
"CRM 6360, Philosophy of Criminal Law "
"CRM 6361, Crime Prevention "
"CRM 6362, Criminal Justice and the Victims of Crime "
"CRM 6363, Police and Society "
"CRM 6364, Sentencing "
"CRM 6365, The Socio-Politics of Incarceration "
"CRM 6367, Women and Criminal Justice "
"CRM 6370, Corporate Crime "
"CRM 6380, Selected Topics I "
"CRM 6391, Justice, Injustice and Resistance: Selected topics "
"CRM 6392, Governance, Security and Institutions: Selected topics "
"CRM 6393, Culture, Technology and Modernity: Selected topics "
"CRM 6394, Crimes, Harms and Regulations: Selected topics "
"CRM 6395, Theoretical Contributions to Criminology "
"CRM 6400, Field Work in Criminology II "
"CRM 6720, Méthodologie de recherche en criminologie I "
"CRM 6725, Séminaire de recherche en criminologie "
"CRM 6725,1 Séminaire de recherche en criminologie "
"CRM 6725,2 Séminaire de recherche en criminologie  "
"CRM 6730, Méthodologie quantitative en criminologie "
"CRM 6731, Méthodologie qualitative en criminologie "
"CRM 6740, Théories de l'intervention en criminologie et pratiques alternatives "
"CRM 6741, L'entretien clinique en criminologie "
"CRM 6742, Intervention communautaire "
"CRM 6745, Séminaire de stage "
"CRM 6750, Théories criminologiques contemporaines "
"CRM 6754, L'approche historique en criminologie "
"CRM 6759, Évaluation des programmes, des politiques et des lois en matière de justice criminelle "
"CRM 6760, Philosophie du droit pénal "
"CRM 6761, La prévention et la criminologie "
"CRM 6762, La question des victimes et la justice pénale "
"CRM 6763, Police et société "
"CRM 6764, La détermination de la peine "
"CRM 6765, Analyse sociopolitique de l'emprisonnement "
"CRM 6767, La femme et la justice pénale "
"CRM 6770, Délinquance d'affaires "
"CRM 6780, Sujets choisis I "
"CRM 6791, Justice, Injustice et Résistance: Thèmes choisis "
"CRM 6792, Gouvernance, Sécurité et Institutions: Thèmes choisis "
"CRM 6793, Culture, Technologie et Modernité: Thèmes choisis "
"CRM 6794, Crimes, Torts et Régulations: Thèmes choisis "
"CRM 6795, Contributions théoriques à la criminologie "
"CRM 6800, Stage en criminologie II "
"CRM 6999, Mémoire de recherche / Major Research Paper "
"CRM 8100, Doctoral Seminar "
"CRM 8100,1 Doctoral Seminar "
"CRM 8100,2 Doctoral Seminar  "
"CRM 8102, Current Conceptual Issues in Criminology "
"CRM 8102,1 Current Conceptual Issues in Criminology "
"CRM 8102,2 Current Conceptual Issues in Criminology "
"CRM 8110, Research Methodology in Criminology II "
"CRM 8500, Séminaire de doctorat I "
"CRM 8500,1 Séminaire de doctorat I "
"CRM 8500,2 Séminaire de doctorat I  "
"CRM 8502, Questions conceptuelles contemporaines en criminologie "
"CRM 8502,1 Questions conceptuelles contemporaines en criminologie "
"CRM 8502,2 Questions conceptuelles contemporaines en criminologie  "
"CRM 8510, Méthodologie de recherche en criminologie II "
"CRM 9997, Projet de thèse / Thesis Project"
"SEC 5100, Fundamentals of Cybersecurity "
"SEC 5101, Fundamentals of Cryptography "
"ARB 1911, Cours élémentaire d'arabe I / Elementary Arabic I "
"ARB 1912, Cours élémentaire d'arabe II / Elementary Arabic II "
"ARB 2101, Arabic Culture I "
"ARB 2102, Arabic Culture II "
"ARB 2103, Pop Culture in the Arab World "
"ARB 2501, Culture arabe I "
"ARB 2502, Culture arabe II "
"ARB 2503, Culture populaire dans le monde arabe "
"ARB 2911, Cours intermédiaire d'arabe I / Intermediate Arabic I "
"ARB 2912, Cours intermédiaire d'arabe II / Intermediate Arabic II "
"ARB 3101, Arabic Cinema and Visual Media "
"ARB 3102, Special Topics in Arab Canadian Studies "
"ARB 3501, Cinéma et médias visuels arabes "
"ARB 3502, Sujets spéciaux en études arabes canadiennes "
"ARB 3901, Introduction à la littérature arabe / Introduction to Arabic Literature "
"ARB 3902, Sujets spéciaux en littérature arabe / Special Topics in Arabic Literature "
"ARB 3911, Cours avancé d'arabe I / Advanced Arabic I "
"ARB 3912, Cours avancé d'arabe II / Advanced Arabic II "
"ARB 3921, Études dirigées en arabe / Directed Studies in Arabic "
"ARB 4903, Thèmes choisis en culture arabe / Special Topics in Arabic Culture "
"ARB 4904, Stage en langue arabe / Practicum in Arabic "
"ARB 4911, Cours avancé d'arabe III / Advanced Arabic III "
"ARB 4912, Cours avancé d'arabe IV / Advanced Arabic IV "
"ACP 2901, Stage coop / Co-op Work Term "
"ACP 3901, Stage coop / Co-op Work Term "
"ACP 3902, Stage coop / Co-op Work Term "
"ACP 4901, Stage coop / Co-op Work Term "
"ACP 4902, Stage coop / Co-op Work Term "
"ACP 6001, Stage coop / Co-op Work Term "
"ACP 6002, Stage coop / Co-op Work Term "
"AMT 3100, Interdisciplinary Seminar "
"AMT 3101, Administration of Artistic and Cultural Organizations I "
"AMT 3102, Administration of Artistic and Cultural Organizations II "
"AMT 3105, Workshop in the Arts "
"AMT 3301, Selected Topics in Art Administration "
"AMT 3500, Séminaire interdisciplinaire "
"AMT 3501, Gestion des organismes artistiques et culturels I "
"AMT 3502, Gestion des organismes artistiques et culturels II "
"AMT 3505, Atelier des arts "
"AMT 3701, Thèmes choisis en administration des arts "
"AMT 3901, Gestion des organismes artistiques et culturels I / Administration of Artistic and Cultural Organizations I "
"AMT 3902, Gestion des organismes artistiques et culturels II / Administration of Artistic and Cultural Organizations II "
"AMT 3903, Thèmes choisis en administration des arts / Selected Topics in Arts Administration "
"AMT 3910, Stage / Work Period "
"AMT 3920, Stage / Work Period "
"AMT 4010, Stage / Work Period "
"AMT 4010,1 Stage  / Work Period "
"AMT 4010,2 Stage  / Work Period  "
"ASI 3110, Selected Topics in East Asian Culture "
"ASI 3111, East Asian Cinemas "
"ASI 3510, Thèmes choisis en culture d'Asie de l'Est "
"ASI 3511, Cinémas d'Asie de l'Est "
"BIL 5001, Expérience pratique / Practicum "
"BIL 5101, Issues in Bilingualism Studies "
"BIL 5102, Research Methodology in Bilingualism Studies "
"BIL 5103, Assessment of Second Language Competence "
"BIL 5104, Trends and Issues in Research on Technology-Assisted Learning "
"BIL 5105, Electronic Corpora in Second Language Learning "
"BIL 5106, Adult Second/Foreign Language Skills Development "
"BIL 5107, Language Planning and Policy in Canada "
"BIL 5108, The Politics of Language, Power and Identity: Canada and the World "
"BIL 5109, Bilingualism in the workplace "
"BIL 5120, Special Topics in Bilingualism Studies "
"BIL 5501, Questions en études du bilinguisme "
"BIL 5502, Méthodologies de recherche en études du bilinguisme "
"BIL 5503, Évaluation de la compétence en langue seconde "
"BIL 5504, Tendances et enjeux de la recherche en apprentissage des langues assisté par ordinateur "
"BIL 5505, Corpus électroniques en apprentissage des langues secondes "
"BIL 5506, Développement des compétences en langue seconde étrangère chez les adultes "
"BIL 5507, Planification et politique linguistiques au Canada "
"BIL 5508, Langue, pouvoir et politiques identitaires: Le Canada et le monde "
"BIL 5509, Le bilinguisme en milieu de travail "
"BIL 5520, Thèmes choisis en études du bilinguisme "
"BIL 5920, Thèmes choisis en études du bilinguisme / Special Topics In Bilingualism Studies "
"BIL 7990, Projet de thèse / Thesis Proposal"
"BIL 7998, Mémoire / Research Paper "
"BCH 1100, Elements of Biochemistry "
"BCH 1500, Éléments de biochimie "
"BCH 2333, Introduction to Biochemistry "
"BCH 2733, Introduction à la biochimie "
"BCH 3120, General Intermediary Metabolism "
"BCH 3125, Protein Structure and Function "
"BCH 3170, Molecular Biology "
"BCH 3346, Biochemistry Laboratory II "
"BCH 3356, Molecular Biology Laboratory "
"BCH 3520, Métabolisme intermédiaire général "
"BCH 3525, Structure et fonctions des protéines "
"BCH 3570, Biologie moléculaire "
"BCH 3746, Laboratoire de biochimie II "
"BCH 3756, Laboratoire de biologie moléculaire "
"BCH 4040, Projet de recherche - Biochimie / Honours Research - Biochemistry "
"BCH 4040,1 Projet de recherche - Biochimie  / Honours Research - Biochemistry "
"BCH 4040,2 Projet de recherche - Biochimie  / Honours Research - Biochemistry  "
"BCH 4101, Human Genome Structure and Function "
"BCH 4116, Analytical Biochemistry "
"BCH 4122, Structural Biology of Proteins "
"BCH 4123, Pathological Biochemistry "
"BCH 4124, Carbohydrates and Glycobiology "
"BCH 4125, Cellular Regulation and Control "
"BCH 4126, Structural Biology of Membranes "
"BCH 4130, Normal Human Nutrition "
"BCH 4171, Advanced Nutrition in the Diseased and Normal States "
"BCH 4172, Topics in Biotechnology "
"BCH 4188, Synthetic Biology "
"BCH 4300, Selected Topics in Biochemistry "
"BCH 4501, Structure et fonction du génome humain "
"BCH 4522, Biologie structurale des protéines "
"BCH 4525, Contrôle et régulation cellulaires "
"BCH 4526, Biologie structurale des membranes "
"BCH 4588, Biologie synthétique "
"BCH 4700, Sujets choisis en biochimie "
"BCH 4900, Études dirigées en biochimie / Directed Studies in Biochemistry "
"BCH 4932, Séminaire de biochimie / Biochemistry Seminar "
"BCH 4932,1 Séminaire de biochimie  / Biochemistry Seminar "
"BCH 4932,2 Séminaire de biochimie  / Biochemistry Seminar  "
"BCH 5101, Analysis of -Omics Data "
"BCH 5102, Principles of Biomanufacturing "
"BCH 5103, Seminar in Biomanufacturing and Commercialization "
"BCH 5366, MSc Seminar "
"BCH 5501, Analyse des données omiques "
"BCH 8101, Physical and Chemical Methods in Biochemistry "
"BCH 8102, Selected Topics in Protein Structure and Function "
"BCH 8103, Advanced Topics in Gene Expression and Protein Synthesis "
"BCH 8104, Advanced Topics in Cell Regulation "
"BCH 8105, Advanced Topics in Molecular Biology of Human Diseases "
"BCH 8106, Mitochondrial Medicine: Theory and Approaches "
"BCH 8107, Advanced Topics in Lipid Metabolism and Disease "
"BCH 8108, Advanced Methods of Macro-Molecular Structure Determination "
"BCH 8109, Advanced Topics in Cell Death "
"BCH 8110, Advanced Topics in Systems Biology "
"BCH 8111, Chromosome and Chromatin Biology "
"BCH 8114, Advanced Topics in the Cell Cycle "
"BCH 8116, Model Organisms and Systems Biology "
"BCH 8117, Advanced Topics Relating to the Cell Cytoskeleton and Membranes "
"BCH 8120, ADVANCED TOPICS IN IMMUNOMETABOLISM "
"BCH 8134, Structure and Expression of Eukaryotic and Prokaryotic Genomes "
"BCH 8165, Special Topics in Biochemistry "
"BCH 8166, Special Topics in Biochemistry II "
"BCH 8213,S Seminars "
"BCH 8214,S Seminars "
"BCH 8310, Current Topics in RNA Molecular Biology "
"BCH 8366, PhD Seminar "
"BCH 8511, Biologie des chromosomes et de la chromatine "
"BCH 8534, Structure et expression des génomes procaryotes et eucaryotes "
"BCH 9998, Examen de synthèse  / Comprehensive-Examination "
"BNF 5106, Bioinformatics "
"BNF 5107, Applied Bioinformatics "
"BNF 5504, Laboratoire de bioinformatique "
"BNF 5506, Bioinformatique "
"BNF 6100, MSc Seminar "
"BNF 6500, Séminaire de maîtrise "
"BNF 8166, Seminar in Bioinformatics "
"BNF 8301, Evolutionary Bioinformatics "
"BNF 8766, Séminaire en bioinformatique "
"BIO 1109, Principles of Biology "
"BIO 1130, Introduction to Organismal Biology "
"BIO 1140, Introduction to Cell and Molecular Biology "
"BIO 1300, The Human Animal "
"BIO 1509, Principes de biologie "
"BIO 1530, Introduction à la biologie des organismes "
"BIO 1540, Introduction à la biologie cellulaire et moléculaire "
"BIO 1700, L'animal humain "
"BIO 2110, Environmental Physiology "
"BIO 2129, Ecology "
"BIO 2133, Genetics "
"BIO 2135, Animal Form and Function "
"BIO 2137, Introduction to Plant Science "
"BIO 2510, Physiologie environnementale "
"BIO 2527, Introduction aux végétaux : De la biodiversité à la biotechnologie "
"BIO 2529, Écologie "
"BIO 2533, Génétique "
"BIO 2535, Animaux: structures et fonctions "
"BIO 2537, Introduction aux végétaux "
"BIO 3009, Stage de recherche / Research Practicum "
"BIO 3009,1 Stage de recherche  / Research Practicum "
"BIO 3009,2 Stage de recherche  / Research Practicum  "
"BIO 3102, Molecular Evolution "
"BIO 3103, Field Biology "
"BIO 3115, Conservation Biology "
"BIO 3117, Ecosystem Ecology "
"BIO 3119, Population Genetics "
"BIO 3122, Evolutionary Biology "
